,ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
12916,fe197df415c3b025fe97696efac4e7fb,28.0,,United States of America,software development and IT,Employed for wages,,male,80000.0,,,English,,bachelor's degree,6000.0
12917,7535c04eae0517d6ce4d934dba8a3448,52.0,,United States of America,,Not working but looking for work,58000.0,female,,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",
12918,c30ef5336f7597d625e76e092d583dc4,28.0,,United States of America,,Not working but looking for work,50000.0,female,,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,25000.0
12919,b02130abb0cc747bcf2e68d679a48e85,26.0,,United States of America,software development and IT,Employed for wages,,male,,,,English,,master's degree (non-professional),
12920,aac6370d90ab4964cc74b0d7d6502f4c,57.0,4.0,Canada,,,,female,,freelance ,,English,"single, never married",associate's degree,
12921,aa079036dec97286bb23e47224d11dd5,36.0,,United States of America,health care,Employed for wages,,male,52000.0,freelance ,,English,,high school diploma or equivalent (GED),
12922,3fb7f7c2673b6b47a3ffbad1365ba743,25.0,,Canada,,Not working but looking for work,45000.0,female,,work for a medium-sized company,Back-End Web Developer,English,,bachelor's degree,
12923,9a816b56bf6cc4fb9645613d0ca375f5,41.0,4.0,United States of America,finance,Employed for wages,,male,92000.0,start your own business,,English,divorced,"some college credit, no degree",
12924,cd842e28f2b71c3de87f968a2fbd0cee,40.0,,United States of America,,,40000.0,male,,work for a medium-sized company,Back-End Web Developer,English,,bachelor's degree,
12925,878455d04396894bef49b9820ac1c513,32.0,,Ukraine,software development and IT,Self-employed freelancer,,male,9000.0,,,Russian,,bachelor's degree,40000.0
12926,b8c4511c68777ac8eabda15f04d90bf9,43.0,1.0,Australia,education,Employed for wages,,female,40000.0,freelance ,,English,married or domestic partnership,bachelor's degree,10000.0
12927,f1067359851d1515be5be2425b2cb26c,15.0,,United States of America,,Not working but looking for work,,male,,start your own business,,Russian,,some high school,
12928,6ce34cac5cff3db7e63c555e1c74eb8d,31.0,,United States of America,law enforcement and fire and rescue,Employed for wages,50000.0,male,46000.0,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,"some college credit, no degree",3500.0
12929,a143a32762df8ab509df16ab6fd07aee,21.0,,United States of America,,,60000.0,female,,work for a multinational corporation,Full-Stack Web Developer,English,,"some college credit, no degree",20000.0
12930,20825a6c7d9b8851371bb62481d28d75,43.0,,United States of America,law enforcement and fire and rescue,Employed for wages,,male,27000.0,start your own business,,English,,"trade, technical, or vocational training",
12931,fac06a1b99ae8dd79c3ec7d4927b1a66,27.0,,Colombia,software development and IT,Employed for wages,25000.0,male,12000.0,work for a startup,Back-End Web Developer,Spanish,,"trade, technical, or vocational training",
12932,f3755879f57c651c6af1407818a79d80,21.0,,Nigeria,,,,male,,,,Yoruba,,bachelor's degree,
12933,6c4c71768840138a4ff5a1b7de5815be,24.0,,Australia,,Employed for wages,50000.0,male,50000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,
12934,81abfce5e6d851ef11ac76f905b68511,23.0,,Bangladesh,software development and IT,Self-employed freelancer,,male,,,,Bengali,,bachelor's degree,
12935,d8e3856ec5466702350635a010dfb783,27.0,,United States of America,software development and IT,Employed for wages,60000.0,male,38000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,30000.0
12936,0c7725bf752029eac450223a8f77ed10,29.0,,United States of America,education,Employed for wages,105000.0,male,12500.0,work for a medium-sized company,  Data Scientist / Data Engineer,English,married or domestic partnership,Ph.D.,
12937,1d245d32c9325c4da4646ed6a9ade793,49.0,,France,,Not working but looking for work,,female,,freelance ,,French,,master's degree (non-professional),
12938,56613c0b3f428fdb1e7e238746a53c42,24.0,,Canada,software development and IT,Employed for wages,65000.0,male,17000.0,work for a startup,  Mobile Developer,English,married or domestic partnership,high school diploma or equivalent (GED),
12939,af0b2f65bfc19fa3570eb12b79597e42,21.0,,United States of America,,Not working and not looking for work,,male,,freelance ,,Spanish,,associate's degree,
12940,4d7e535d9b261ef3f2c40c97c507a123,18.0,,South Africa,,,,male,,start your own business,,English,,high school diploma or equivalent (GED),
12941,8d5289ad6829ce4b24845b04053bfd7b,34.0,,Romania,software development and IT,Self-employed business owner,125000.0,male,35000.0,work for a medium-sized company,Full-Stack Web Developer,English,,"some college credit, no degree",
12942,dfb9ad9e63b09274f25eb1da70c5fff8,56.0,3.0,Germany,software development and IT,Employed for wages,,male,120000.0,,,German,married or domestic partnership,"some college credit, no degree",
12943,e4ba1997317e6a1132ad299236f0b5c3,33.0,,Canada,,Not working but looking for work,60000.0,male,,work for a medium-sized company,  Mobile Developer,Italian,,bachelor's degree,30000.0
12944,fb0f55fccbdf148bfc2e1f056fc2a88c,31.0,,Kenya,,Employed for wages,,male,,freelance ,,,,bachelor's degree,
12945,226321fe045e6cb39849bd3afb31f84d,19.0,,Philippines,,Not working but looking for work,,female,,freelance ,,Tagalog,,"some college credit, no degree",
12946,31ca162ff000e14c370e950e13161393,32.0,,United States of America,software development and IT,Self-employed business owner,,male,28000.0,start your own business,,English,married or domestic partnership,bachelor's degree,
12947,dd23bb92e53055cc15ec5d5a2a809ed6,23.0,,India,,Not working but looking for work,60000.0,male,,work for a startup,Full-Stack Web Developer,Telugu,,bachelor's degree,
12948,19289547bb21c3571e1fa284b2bb9ed7,15.0,,India,,Not working and not looking for work,110000.0,male,,work for a multinational corporation,  Data Scientist / Data Engineer,English,,no high school (secondary school),
12949,0eca1d2087db553bde63965449b76c4a,20.0,,India,,Not working but looking for work,20000.0,male,,work for a startup,Full-Stack Web Developer,Hindi,,"some college credit, no degree",
12950,0858db6562e1b878128aa3c4e1f6b83e,33.0,,Ukraine,software development and IT,Employed for wages,30000.0,male,6000.0,work for a multinational corporation,  Front-End Web Developer,Russian,,bachelor's degree,
12951,1390e79ffc878016a37acf9998431f8a,24.0,,Poland,software development and IT,Employed for wages,,male,25000.0,,,Polish,married or domestic partnership,no high school (secondary school),
12952,c41d27e4416f8e718d06359195defdd4,33.0,1.0,Slovenia,software development and IT,Employed for wages,,male,50000.0,,,Slovenian,married or domestic partnership,master's degree (non-professional),
12953,f21770ae9196f5f7a158b2d6f74aa2e5,34.0,3.0,United Kingdom,finance,Employed for wages,,male,35178.0,start your own business,,English,married or domestic partnership,"trade, technical, or vocational training",
12954,d2fdaf9c9b02f6051444c16f28d1dc82,23.0,,United Kingdom,food and beverage,Employed for wages,32000.0,female,,work for a multinational corporation,  Front-End Web Developer,English,,bachelor's degree,
12955,fd138c70b1e60ca68eb8198991738b0c,25.0,,India,,,,female,,work for a medium-sized company,Full-Stack Web Developer,Malayalam,,bachelor's degree,
12956,a5cdbe826c5878f3bfed52eca147d69a,32.0,,France,,Not working but looking for work,75000.0,male,,work for a startup,Full-Stack Web Developer,French,married or domestic partnership,bachelor's degree,
12957,1b080647c29cc617933b0361f682da47,40.0,1.0,Germany,software development and IT,Employed for wages,,male,70000.0,,,German,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",
12958,d3141a35125026555704144a2b49d728,20.0,,United States of America,,Not working but looking for work,,male,,start your own business,,English,,high school diploma or equivalent (GED),2000.0
12959,83b5ca1b91d533b215236b434e5d203b,40.0,3.0,France,education,Employed for wages,32000.0,male,26000.0,work for a startup,Full-Stack Web Developer,French,married or domestic partnership,master's degree (non-professional),
12960,9740661f9432cbcb0967360f78cfaa76,30.0,,United States of America,,Not working but looking for work,45000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,associate's degree,12000.0
12961,f0543e41b3c160ae3e7c79a5cb3e8419,19.0,,Belgium,,Not working and not looking for work,,male,,start your own business,,Dutch,,no high school (secondary school),
12962,4e7868271d93e7f8faf4409ca25c1e85,31.0,,United States of America,,Employed for wages,65000.0,male,,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",
12963,d215265406fe260d9342e60020bb0404,37.0,,,,A stay-at-home parent or homemaker,60000.0,female,,work for a medium-sized company,Full-Stack Web Developer,English,,master's degree (non-professional),
12964,fc71cb6c5a741d20480961fd0c5107ef,70.0,1.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,master's degree (non-professional),30000.0
12965,c85802b35244865c08b5c54b54c96f7f,32.0,2.0,United States of America,,Employed for wages,80000.0,male,45000.0,work for a startup,  Front-End Web Developer,English,married or domestic partnership,associate's degree,40000.0
12966,a81366ff4b02ffcc47bba297df48ac87,27.0,,United States of America,,Employed for wages,60000.0,female,24000.0,work for a medium-sized company,Full-Stack Web Developer,English,,"professional degree (MBA, MD, JD, etc.)",20000.0
12967,8950b7d1bd6afdc609b6c4e7a0f2acce,30.0,,Poland,,Not working and not looking for work,,female,,start your own business,,Polish,,master's degree (non-professional),
12968,8eb6482dc27c45805e03345d827736c3,33.0,4.0,United States of America,software development and IT,Employed for wages,,male,40000.0,,,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",
12969,b76c7ef139197a9630e0a2c564f7c441,27.0,,United States of America,"arts, entertainment, sports, or media",Employed for wages,60000.0,female,20000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
12970,04b844ad689e0a63feb178a8537f47b8,23.0,,Canada,software development and IT,Employed for wages,,male,14700.0,,,English,married or domestic partnership,"trade, technical, or vocational training",
12971,1a0f9ab4946088538aeeece859421d5f,22.0,,Germany,,,,trans,,,,German,,high school diploma or equivalent (GED),
12972,e05ff21297d16f323af275db4ab11ad1,22.0,,United States of America,software development and IT,Employed for wages,,male,,,,English,,bachelor's degree,15000.0
12973,8ba59e69ddc4b7d9b692badb97c47c01,24.0,,United States of America,software development and IT,Employed for wages,,male,32000.0,,,English,,"some college credit, no degree",
12974,4773ac738effe974c7f27c719fb3c42c,42.0,1.0,United Kingdom,education,Employed for wages,,male,40000.0,freelance ,,English,married or domestic partnership,master's degree (non-professional),
12975,16c4a78ed042d46799d2ff69e762f4e3,31.0,,United States of America,education,Employed for wages,,male,54000.0,start your own business,,English,,master's degree (non-professional),
12976,356f8dcee036a6b95f299e75963c24f9,26.0,,United States of America,software development and IT,Employed for wages,,male,98000.0,,,English,,bachelor's degree,20000.0
12977,1dcc0f5bd445991daf40e75def2f20e2,24.0,,United States of America,,Employed for wages,60000.0,male,56000.0,work for a multinational corporation,  Data Scientist / Data Engineer,English,married or domestic partnership,master's degree (non-professional),25000.0
12978,73a0409a71faddb0fdb84f43b9b9b50d,29.0,,United States of America,software development and IT,Employed for wages,80000.0,male,58000.0,work for a startup,Back-End Web Developer,English,,bachelor's degree,
12979,66bbdde883157e94319354d7a49ab004,25.0,,India,software development and IT,Employed for wages,,male,10000.0,work for a startup,  DevOps / SysAdmin,Hindi,,master's degree (non-professional),
12980,6a9746926a5de5b887a22ed58fa96a8e,21.0,,India,,,,male,,,,Tamil,,bachelor's degree,
12981,afc5baead6f7e7c1779aca15f7c752b4,58.0,2.0,Germany,software development and IT,Self-employed freelancer,,male,100000.0,,,German,married or domestic partnership,master's degree (non-professional),
12982,be63e8df0a8401e08c9ce6c87baf3531,31.0,,United States of America,,Not working but looking for work,,male,,freelance ,,English,,bachelor's degree,
12983,70c5d10cf1111182796c7e9ee18b6e5c,29.0,,United States of America,software development and IT,Employed for wages,,male,72000.0,,,English,,bachelor's degree,160000.0
12984,188bba705256c64bc169eb5284c44ca4,30.0,,United States of America,software development and IT,Employed for wages,,male,65000.0,,,English,,associate's degree,65000.0
12985,109847f22dc326f544da335caa24d45f,46.0,,United States of America,software development and IT,Employed for wages,90000.0,male,115000.0,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",
12986,badfe6a644e9dbd338052186602a7508,25.0,,United Kingdom,software development and IT,Employed for wages,,male,16000.0,,,English,,master's degree (non-professional),
12987,89929661e59ac12ce9b4e070f7792764,,,Australia,software development and IT,Employed for wages,,male,,,,Korean,,bachelor's degree,
12988,14593a91a89cd5fb6b6a119ad33fe1fd,41.0,,United States of America,,Employed for wages,60000.0,male,90000.0,work for a medium-sized company,  Data Scientist / Data Engineer,English,,"professional degree (MBA, MD, JD, etc.)",7000.0
12989,b46a1c50020b16a20d0b1f2f0b1e7866,26.0,,Canada,,Not working but looking for work,,male,,freelance ,,English,,bachelor's degree,
12990,7153f963c541cb0a6d6e41a63d89b302,36.0,2.0,United States of America,software development and IT,Employed for wages,70000.0,male,88000.0,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,45000.0
12991,279358e154ee0eb52afa6848f4ba49b2,43.0,1.0,United States of America,software development and IT,Employed for wages,,female,85000.0,,,English,married or domestic partnership,master's degree (non-professional),
12992,f7f99dc5d0311f5a3abfba25b0842dce,32.0,3.0,United States of America,,Employed for wages,60000.0,female,67000.0,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,
12993,6912f0e990e21024da6a6d3bf0055f28,25.0,1.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,
12994,c68512065a52d8b9b22b9b4e1cb61af2,49.0,3.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",70000.0
12995,04f3b4a12167bf339c6e05f697308ff6,20.0,,India,,,,male,,start your own business,,Tamil,,some high school,
12996,9584e02174b42dd598e9162f52b8ff02,36.0,,United States of America,,Employed for wages,45000.0,male,36000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,74000.0
12997,3ea1cc9984b7db3975d0f3fbf7f19f7b,23.0,,United States of America,,Employed for wages,,female,20000.0,freelance ,,English,,bachelor's degree,13500.0
12998,2b54c67d3ada1432b239fe86975a3bf9,33.0,,United States of America,finance,Employed for wages,65000.0,male,61000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,50000.0
12999,e7c99d38dbd810a9de77220e6ac863f3,31.0,2.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,
13000,64e741204c562d42875c628b32fbfbff,32.0,,United States of America,,Not working but looking for work,60000.0,male,,work for a multinational corporation,  User Experience Designer,English,,bachelor's degree,
13001,2160271469218b5be9136c7afe21eadc,31.0,,United States of America,software development and IT,Self-employed freelancer,60000.0,male,100000.0,work for a medium-sized company,Full-Stack Web Developer,English,,"professional degree (MBA, MD, JD, etc.)",
13002,1f50a255b7ee4d6a207cf9298792320d,52.0,,United States of America,software development and IT,Employed for wages,,male,95000.0,,,English,,master's degree (non-professional),28000.0
13003,73d73de4fcb630468656834c677490fc,31.0,,Spain,software development and IT,Employed for wages,,male,78000.0,,,Spanish,,master's degree (non-professional),
13004,43fdadf39cf7caceb119acc1f12256b9,32.0,,United States of America,office and administrative support,Employed for wages,50000.0,female,35000.0,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,
13005,6ded477650f97ad8596a42d3ee99de0e,22.0,,Denmark,sales,Employed for wages,,male,10000.0,start your own business,,English,,"some college credit, no degree",7000.0
13006,f44ed4016dad7b8175f73f0095a66668,60.0,,United States of America,,Retired,,male,,freelance ,,English,,associate's degree,5000.0
13007,d839e1f39deee840dba5ee6db45c6199,16.0,,Israel,,Not working and not looking for work,,female,,freelance ,,English,,no high school (secondary school),
13008,8728186204f05cb6ef94ffa2c2660b69,46.0,1.0,United States of America,,Employed for wages,60000.0,male,55000.0,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",
13009,146eea3b37f992d98b5c35ee9182fc02,25.0,,United States of America,,,100000.0,male,,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,
13010,c53588d9d411b7d45892297d8ee2a246,31.0,,United States of America,software development and IT,Employed for wages,,male,55000.0,freelance ,,English,,"some college credit, no degree",
13011,b705badf4a15d881257e42f966ff50c7,36.0,,United States of America,transportation,Employed for wages,60000.0,male,65000.0,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,bachelor's degree,
13012,0b6b2881ca2b2c85ac7a209dcca5a3e7,45.0,,United States of America,food and beverage,Employed for wages,60000.0,male,45000.0,work for a multinational corporation,Full-Stack Web Developer,Spanish,,"trade, technical, or vocational training",125000.0
13013,5a05acc92d7f4c53bfe5ac5756a7fd8e,26.0,,United States of America,,Not working but looking for work,50000.0,male,,work for a medium-sized company,  Data Scientist / Data Engineer,English,,bachelor's degree,5000.0
13014,f2041507adb99093d1e52f9f32aba9b8,37.0,,United States of America,software development and IT,Employed for wages,,male,140000.0,,,English,,bachelor's degree,
13015,edd6af87fe5add755f72b7c90af29a27,64.0,,Canada,,Retired,,female,,freelance ,,English,,bachelor's degree,
13016,08498ff2d9d4e0e5711582021f4b16f0,22.0,,United States of America,software development and IT,Employed for wages,,male,35000.0,,,English,,"some college credit, no degree",
13017,2c8568b29c72a945e047676d148b5b99,27.0,,United States of America,"arts, entertainment, sports, or media",Self-employed business owner,,male,30000.0,,,Spanish,,high school diploma or equivalent (GED),
13018,342eb4df9e9a1c521050c619583f6759,20.0,,India,,Not working but looking for work,,female,,work for a multinational corporation,Full-Stack Web Developer,Hindi,,some high school,
13019,1ec868753775e1c5ffc37e630ebc18be,44.0,,Spain,,Self-employed freelancer,,male,30000.0,start your own business,,Spanish,,bachelor's degree,
13020,13ddcd4d8f72cbbcc48a83f9b7b66e25,38.0,,United States of America,food and beverage,Employed for wages,45000.0,male,30000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,
13021,bcc571220fb62ae5db6546454ddfdbd1,19.0,,India,,Not working and not looking for work,,male,,work for a multinational corporation,Full-Stack Web Developer,Telugu,,bachelor's degree,
13022,86dfa0002f1a4a4243b4a910449f52c1,36.0,,Chile,software development and IT,Employed for wages,,male,25000.0,,,Spanish,,bachelor's degree,30000.0
13023,fdf6db95f6479022673d2d8e92222146,30.0,,Spain,,Employed for wages,35000.0,female,20000.0,work for a startup,Full-Stack Web Developer,Spanish,,master's degree (non-professional),
13024,e1882764daf5888a24283def8a27413d,28.0,,United States of America,education,Self-employed freelancer,90000.0,male,22000.0,work for a startup,Back-End Web Developer,English,,master's degree (non-professional),60000.0
13025,eb69586006938fdac3073a1773e14f03,24.0,,India,software development and IT,Employed for wages,,male,77000.0,,,Hindi,,bachelor's degree,
13026,828e4fa0f86738b840b269793bb0b3c6,27.0,,United States of America,software development and IT,Employed for wages,,female,35000.0,,,English,,"some college credit, no degree",37000.0
13027,06b83251e20f11a8e4459ceb95da0505,35.0,,United States of America,,Not working and not looking for work,35000.0,male,,work for a startup,  User Experience Designer,English,,bachelor's degree,
13028,4b820e3bfe46f687cac79f86e3b62cdb,25.0,,United States of America,,Not working but looking for work,75000.0,male,,work for a startup,  Quality Assurance Engineer,Amharic,,"some college credit, no degree",5000.0
13029,e3dc8e675011206ec34691bb68b996e3,37.0,2.0,United States of America,architecture or physical engineering,Employed for wages,,male,,freelance ,,English,married or domestic partnership,associate's degree,
13030,f118e445f26b8c7a20ce27ae9495ac33,29.0,,Brazil,,Not working but looking for work,,male,,,,Portuguese,,"trade, technical, or vocational training",
13031,142beae65a7377c0185e00d66606ae0f,21.0,,United States of America,"farming, fishing, and forestry",Employed for wages,,female,6000.0,work for a multinational corporation,  Front-End Web Developer,English,,"some college credit, no degree",4000.0
13032,4032c99d71283f704f8c16c57bec0171,26.0,,United States of America,software development and IT,Employed for wages,,male,80000.0,,,English,,master's degree (non-professional),30000.0
13033,52155b09f8715bc83801f9b98eb5ef0b,25.0,,United States of America,software development and IT,Self-employed business owner,,male,50000.0,,,English,married or domestic partnership,"trade, technical, or vocational training",12000.0
13034,d6a9e41c02ebf4f1bdf6a42412f27de2,20.0,,India,,,9000.0,male,,work for a startup,Full-Stack Web Developer,Hindi,,bachelor's degree,6000.0
13035,0f1fbf60346963d132d50b14fd0026a3,19.0,,Bulgaria,software development and IT,Employed for wages,12000.0,male,10000.0,work for a multinational corporation,  DevOps / SysAdmin,English,,"some college credit, no degree",
13036,0c6893a7c742f837e2385672ed17c4f2,32.0,1.0,United States of America,software development and IT,Employed for wages,,male,35000.0,start your own business,,English,married or domestic partnership,associate's degree,40000.0
13037,a1e084eb222951879150afc96eacd50c,32.0,,United States of America,law enforcement and fire and rescue,Employed for wages,30000.0,male,14000.0,work for a medium-sized company,Back-End Web Developer,English,,bachelor's degree,
13038,b3a872945b0635159dd6d13541a8f1fc,34.0,2.0,"Netherlands (Holland, Europe)",software development and IT,Employed for wages,,male,55000.0,,,Dutch,married or domestic partnership,master's degree (non-professional),
13039,9ed43f828d68c502035f0ce47a2410f6,44.0,,Hungary,food and beverage,Employed for wages,,male,,freelance ,,Hungarian,,bachelor's degree,
13040,c5b34bfc7b6b5b61cd6eb5ecf9af8126,30.0,,United States of America,education,Employed for wages,,female,50000.0,freelance ,,English,,"some college credit, no degree",
13041,74d0cd18053b769b716e70e4e1b4d752,46.0,,Iran,sales,Employed for wages,,female,,,,Persian,,bachelor's degree,
13042,05a8cce80ad9dc322ff23d2c159d23fd,28.0,,Germany,software development and IT,Employed for wages,,male,,,,German,,associate's degree,
13043,401be68648318813d54e15a719b32da3,30.0,,United States of America,,Not working but looking for work,50000.0,female,,work for a medium-sized company,Back-End Web Developer,English,,"some college credit, no degree",40000.0
13044,2d3ce3476a5b39978e48b04bfe602311,28.0,,Canada,,Not working but looking for work,75000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,"single, never married",bachelor's degree,25000.0
13045,8cac41659ca00f5abd0db4b17fd0cdac,45.0,2.0,United States of America,,Not working but looking for work,,male,,start your own business,,English,married or domestic partnership,"trade, technical, or vocational training",
13046,e8ef25b438bb08df8380a5370f6184d4,15.0,,Canada,,,50000.0,male,,work for a startup,Back-End Web Developer,English,,high school diploma or equivalent (GED),
13047,08f39ebabaeea351dcffec0b15ae2532,25.0,,United States of America,software development and IT,Employed for wages,,male,30000.0,,,English,,bachelor's degree,30000.0
13048,462ac40d3f233b7f8072cddde1fb036f,27.0,,United States of America,software development and IT,Employed for wages,,male,18000.0,,,English,,bachelor's degree,22000.0
13049,0ae947e93e458073f593e88b676f7252,15.0,,United States of America,,Not working but looking for work,,female,,work for a multinational corporation,  Front-End Web Developer,English,,some high school,
13050,ffc4ccb86f4adf2f085f933157655310,39.0,,Greece,software development and IT,Employed for wages,,male,25000.0,freelance ,,Greek,,master's degree (non-professional),
13051,0674838e2168b6ebe74225d82f7a6bf7,21.0,,Italy,software development and IT,Employed for wages,,male,18000.0,,,Italian,,"trade, technical, or vocational training",
13052,b7a7ae4b0fa24cfcba8c84e9887a3ccb,28.0,,United States of America,health care,Self-employed freelancer,,female,10000.0,,,English,,"some college credit, no degree",
13053,94be35b070d3fc8a8c1259133186be09,26.0,,Denmark,,,,male,,,,Swedish,,"professional degree (MBA, MD, JD, etc.)",
13054,87d033ddd80c0b54bbcb913ae100fd27,27.0,,Canada,software development and IT,Self-employed freelancer,,male,50000.0,,,French,,bachelor's degree,
13055,84f988046f1ae129a5020c2d8e00cf24,29.0,1.0,United States of America,software development and IT,Employed for wages,,male,85000.0,,,English,"single, never married",master's degree (non-professional),
13056,ccfcee01059db78972e2c803e51867b5,25.0,,United States of America,software development and IT,Employed for wages,,male,55000.0,,,English,,"professional degree (MBA, MD, JD, etc.)",
13057,1df734b85caaf9e9fbaf6be937392f09,33.0,1.0,United States of America,software development and IT,Employed for wages,,male,106000.0,,,English,married or domestic partnership,"some college credit, no degree",95000.0
13058,0efa0a790a0d37b3371759da8bf690d3,19.0,,Poland,,Not working but looking for work,,male,,start your own business,,Polish,,high school diploma or equivalent (GED),13000.0
13059,d96112d3dcfaa1fe230503bc0badb0f8,21.0,,Egypt,,,90000.0,male,,work for a startup,Full-Stack Web Developer,Arabic,,"some college credit, no degree",
13060,575d505a8a75d9dc5118c18bb0dd7246,23.0,,Greece,,Not working but looking for work,,male,,,,Greek,,bachelor's degree,
13061,e50011d90962aa2f908fab5863cf1fd8,28.0,,United States of America,education,Employed for wages,60000.0,male,45000.0,work for a medium-sized company,Full-Stack Web Developer,English,,bachelor's degree,
13062,74fddf47181c2fa455b6854c82396056,30.0,,Ecuador,software development and IT,Self-employed business owner,,male,10000.0,freelance ,,Spanish,,bachelor's degree,
13063,4ab1bedb68f9efcdc7c5e2b8a8dd40ef,34.0,,United States of America,,,40000.0,male,,work for a startup,Full-Stack Web Developer,English,,bachelor's degree,6000.0
13064,f1ef49f8d1dca019d8fd88fa1c4f1fdd,38.0,,United States of America,education,Self-employed freelancer,,female,34000.0,freelance ,,English,,master's degree (non-professional),
13065,f77e8156e115ecc8022acccf6fd4ffa2,23.0,,United States of America,software development and IT,Employed for wages,,male,50000.0,,,English,,bachelor's degree,
13066,dea30db0f405ecc6ed78d74c93f76510,31.0,,United States of America,software development and IT,Employed for wages,90000.0,female,75000.0,work for a medium-sized company,  Front-End Web Developer,English,,"professional degree (MBA, MD, JD, etc.)",
13067,2b87d1eee910f0d503dce94b9ef7af17,36.0,,Hungary,,Not working but looking for work,,male,,freelance ,,Hungarian,,associate's degree,
13068,faf5b8d901f7122c8ef40831c6a1f5f5,21.0,,Georgia,,Not working but looking for work,,female,,start your own business,,,,high school diploma or equivalent (GED),
13069,63c5a02b3122844b8d6bbc023585a0cb,32.0,,United States of America,,Employed for wages,45000.0,male,,work for a medium-sized company,Full-Stack Web Developer,English,,associate's degree,
13070,c25e4dbab5d5dbddbb720735e80694cf,49.0,1.0,United States of America,,Employed for wages,70000.0,male,35000.0,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,associate's degree,55000.0
13071,087cb9002240b0b39c10445045ac35c0,31.0,,United States of America,,Not working but looking for work,70000.0,male,,work for a startup,Full-Stack Web Developer,English,,associate's degree,30000.0
13072,5cb90299219179116f63f006e8c5bb15,24.0,,United States of America,software development and IT,Employed for wages,,male,25000.0,,,Yue (Cantonese) Chinese,,"some college credit, no degree",7000.0
13073,60f96ea72e94a2695b5f4529e8214369,23.0,,United States of America,,Employed for wages,60000.0,female,57000.0,work for a medium-sized company,  Front-End Web Developer,English,,"professional degree (MBA, MD, JD, etc.)",75000.0
13074,3f05951abf09b5dacf00c6c470b7383c,57.0,,United States of America,software development and IT,Employed for wages,,female,13000.0,,,English,,Ph.D.,
13075,2b8dd5ddb031265d1d05868e402c3ae1,31.0,,Sweden,education,Employed for wages,,female,36000.0,freelance ,,Swedish,,master's degree (non-professional),
13076,e2250833a65c77bc3b091c8c741fcaa3,48.0,3.0,United States of America,health care,Employed for wages,55000.0,male,50000.0,work for a multinational corporation,  Front-End Web Developer,English,married or domestic partnership,associate's degree,54000.0
13077,2d221aa22bd285317522bf01b3598c78,38.0,,United States of America,,Not working but looking for work,70000.0,male,,work for a medium-sized company,Full-Stack Web Developer,,,high school diploma or equivalent (GED),
13078,3642cfafb6558fbf0ab43e0b66b7df78,28.0,,United States of America,sales,Employed for wages,65000.0,male,17000.0,work for a medium-sized company,Full-Stack Web Developer,Haitian Creole,,"some college credit, no degree",7500.0
13079,08b54655e0da025a601bf44d993215e2,34.0,1.0,Germany,education,Employed for wages,50000.0,male,40000.0,work for a multinational corporation,  Mobile Developer,Japanese,married or domestic partnership,master's degree (non-professional),
13080,f5eb988c0b33d63d32fb6c19a4b2eb31,25.0,,Indonesia,,Not working but looking for work,,male,,,,Malay Bhasa Indonesia,,some high school,
13081,23a759481f003e37c71c9f9498dc4823,31.0,1.0,United States of America,,Not working but looking for work,60000.0,male,,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,
